date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF
2020-10-09,,FR,,2915,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-10,,FR,,2994,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-11,,FR,,3065,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-12,,FR,,3195,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-13,,FR,,3332,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-14,,FR,,3486,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-15,,FR,,3719,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-16,,FR,,3942,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-17,,FR,,4115,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-18,,FR,,4300,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-19,,FR,,4593,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-20,,FR,,4955,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-21,,FR,,5353,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-22,,FR,,5820,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-23,,FR,,6298,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-24,,FR,,6673,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-25,,FR,,6964,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-26,,FR,,7675,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-27,,FR,,8442,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-28,,FR,,9106,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-29,,FR,,9764,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-30,,FR,,10462,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-10-31,,FR,,10884,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-01,,FR,,11221,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-02,,FR,,12089,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-03,,FR,,12915,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-04,,FR,,13617,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-05,,FR,,14304,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-06,,FR,,14870,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-07,,FR,,15268,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-08,,FR,,15575,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-09,,FR,,16180,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-10,,FR,,16789,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-11,,FR,,17232,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-12,,FR,,17625,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-13,,FR,,18011,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-14,,FR,,18227,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-15,,FR,,18367,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-16,,FR,,18694,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-17,,FR,,18962,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-18,,FR,,19189,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-19,,FR,,19354,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-20,,FR,,19541,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-21,,FR,,19645,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-22,,FR,,19729,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-23,,FR,,19920,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-24,,FR,,20054,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-25,,FR,,20194,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-26,,FR,,20304,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-27,,FR,,20413,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-28,,FR,,20487,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-29,,FR,,20537,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-11-30,,FR,,20725,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-01,,FR,,20854,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-02,,FR,,20963,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-03,,FR,,21082,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-04,,FR,,21209,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-05,,FR,,21278,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-06,,FR,,21336,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-07,,FR,,21443,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-08,,FR,,21531,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-09,,FR,,21654,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-10,,FR,,21759,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-11,,FR,,21867,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-12-12,,FR,,21934,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
